Success,Completion Steps,Wall Time (s),max_steps,boundary,clusters,N,spawn_type,seed,success_radius
True,91.0,2.559426699997857,2000,none,3,40,uniform,0,70.17642571710877
True,128.0,0.8294605999981286,2000,none,3,40,circle,0,70.17642571710877
True,229.0,1.4118782000005012,2000,none,3,40,clusters,0,70.17642571710877
True,282.0,3.2192586999881314,2000,none,3,80,uniform,0,111.39813200670667
True,1788.0,20.976261399991927,2000,none,3,80,circle,0,111.39813200670667
True,263.0,2.547107500009588,2000,none,3,80,clusters,0,111.39813200670667
False,,33.4268269000022,2000,none,3,120,uniform,0,145.97284789376158
False,,31.801191699996707,2000,none,3,120,circle,0,145.97284789376158
False,,32.487592399993446,2000,none,3,120,clusters,0,145.97284789376158
