Success,Completion Steps,Wall Time (s),Drone Count,max_steps,boundary,clusters,dt,drone_xy,k_nn,conditionally_apply_repulsion,N,spawn_type,seed,success_radius
True,1286.0,1.4436225829995237,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",5,True,22,uniform,0,18.76166303929372
True,1111.0,1.2270293750043493,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",7,True,22,uniform,0,18.76166303929372
True,1011.0,1.1039815839976654,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",9,True,22,uniform,0,18.76166303929372
True,977.0,1.0781908330027363,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",11,True,22,uniform,0,18.76166303929372
False,,2.708693625005253,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",1,True,27,uniform,0,20.784609690826528
True,1481.0,2.009164041999611,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",3,True,27,uniform,0,20.784609690826528
True,1388.0,1.8610319169965805,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",5,True,27,uniform,0,20.784609690826528
True,1525.0,2.072590957999637,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",7,True,27,uniform,0,20.784609690826528
True,1151.0,1.5139659580017906,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",9,True,27,uniform,0,20.784609690826528
True,1330.0,1.76475008300622,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",11,True,27,uniform,0,20.784609690826528
True,1128.0,1.4733880829953705,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",13,True,27,uniform,0,20.784609690826528
False,,3.1192650419980055,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",1,True,32,uniform,0,22.627416997969522
False,,3.191749333003827,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",3,True,32,uniform,0,22.627416997969522
True,1738.0,2.682628083995951,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",5,True,32,uniform,0,22.627416997969522
False,,3.1129870829972788,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",7,True,32,uniform,0,22.627416997969522
True,1658.0,2.636361791002855,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",9,True,32,uniform,0,22.627416997969522
True,1657.0,2.597340667001845,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",11,True,32,uniform,0,22.627416997969522
True,1720.0,2.752889959003369,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",13,True,32,uniform,0,22.627416997969522
True,1634.0,2.6242623329962953,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",15,True,32,uniform,0,22.627416997969522
False,,3.72282804200222,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",1,True,37,uniform,0,24.331050121192877
True,1741.0,3.2282666669998434,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",3,True,37,uniform,0,24.331050121192877
True,1927.0,3.6191394580018823,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",5,True,37,uniform,0,24.331050121192877
True,1700.0,3.045210207994387,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",7,True,37,uniform,0,24.331050121192877
True,1736.0,3.132485166999686,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",9,True,37,uniform,0,24.331050121192877
True,1653.0,2.9167234580017976,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",11,True,37,uniform,0,24.331050121192877
True,1657.0,2.913662665996526,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",13,True,37,uniform,0,24.331050121192877
True,1677.0,2.9390782909977133,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",15,True,37,uniform,0,24.331050121192877
True,1635.0,2.833355249997112,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",17,True,37,uniform,0,24.331050121192877
True,1601.0,2.766016417001083,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",19,True,37,uniform,0,24.331050121192877
False,,4.01392854200094,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",1,True,42,uniform,0,25.92296279363144
False,,4.015033666997624,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",3,True,42,uniform,0,25.92296279363144
True,1726.0,3.4475365420003072,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",5,True,42,uniform,0,25.92296279363144
True,1270.0,2.491520750001655,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",7,True,42,uniform,0,25.92296279363144
True,1433.0,2.820069708999654,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",9,True,42,uniform,0,25.92296279363144
True,1420.0,2.779234583998914,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",11,True,42,uniform,0,25.92296279363144
True,1457.0,2.886173416998645,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",13,True,42,uniform,0,25.92296279363144
True,1349.0,2.6283648329990683,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",15,True,42,uniform,0,25.92296279363144
True,1315.0,2.57409758400172,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",17,True,42,uniform,0,25.92296279363144
True,1180.0,2.319412791999639,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",19,True,42,uniform,0,25.92296279363144
True,1191.0,2.3102025839980342,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",21,True,42,uniform,0,25.92296279363144
False,,4.800124499997764,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",1,True,47,uniform,0,27.422618401604176
True,1530.0,3.736799708000035,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",3,True,47,uniform,0,27.422618401604176
True,1647.0,4.012788334002835,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",5,True,47,uniform,0,27.422618401604176
True,1302.0,3.0288024579931516,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",7,True,47,uniform,0,27.422618401604176
True,1202.0,2.7472792500047944,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",9,True,47,uniform,0,27.422618401604176
True,1386.0,3.1223563329986064,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",11,True,47,uniform,0,27.422618401604176
True,1380.0,3.095477499999106,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",13,True,47,uniform,0,27.422618401604176
True,1245.0,2.789174750010716,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",15,True,47,uniform,0,27.422618401604176
True,1189.0,2.6905031659989618,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",17,True,47,uniform,0,27.422618401604176
True,1263.0,2.8182632079988252,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",19,True,47,uniform,0,27.422618401604176
True,1218.0,2.691808541989303,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",21,True,47,uniform,0,27.422618401604176
True,1258.0,2.815520750009455,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",23,True,47,uniform,0,27.422618401604176
True,1518.0,3.9011549170099897,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",1,True,52,uniform,0,28.844410203711913
True,1490.0,3.7449143330013612,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",3,True,52,uniform,0,28.844410203711913
True,1332.0,3.3573827920045005,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",5,True,52,uniform,0,28.844410203711913
True,1384.0,4.127847792013199,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",7,True,52,uniform,0,28.844410203711913
True,1230.0,3.168197709004744,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",9,True,52,uniform,0,28.844410203711913
True,1297.0,3.3232608340040315,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",11,True,52,uniform,0,28.844410203711913
True,1209.0,3.1156884579977486,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",13,True,52,uniform,0,28.844410203711913
True,1206.0,3.105067374999635,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",15,True,52,uniform,0,28.844410203711913
True,1184.0,3.0190214589965763,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",17,True,52,uniform,0,28.844410203711913
True,1169.0,2.9552004169963766,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",19,True,52,uniform,0,28.844410203711913
True,1134.0,2.8687324170023203,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",21,True,52,uniform,0,28.844410203711913
True,1184.0,3.01061695899989,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",23,True,52,uniform,0,28.844410203711913
True,1088.0,2.741044291993603,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",25,True,52,uniform,0,28.844410203711913
True,1139.0,2.863497999991523,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",27,True,52,uniform,0,28.844410203711913
False,,5.791818457990303,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",1,True,57,uniform,0,30.199337741083
True,1487.0,4.248380291988724,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",3,True,57,uniform,0,30.199337741083
True,1221.0,3.4545417499903124,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",5,True,57,uniform,0,30.199337741083
True,1391.0,3.867979791990365,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",7,True,57,uniform,0,30.199337741083
True,1436.0,3.9767227080010343,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",9,True,57,uniform,0,30.199337741083
True,1256.0,3.4727385000005597,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",11,True,57,uniform,0,30.199337741083
True,1269.0,3.4248747500096215,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",13,True,57,uniform,0,30.199337741083
True,1287.0,3.422324041996035,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",15,True,57,uniform,0,30.199337741083
True,1330.0,3.5896902090025833,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",17,True,57,uniform,0,30.199337741083
True,1218.0,3.310623666999163,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",19,True,57,uniform,0,30.199337741083
True,1160.0,3.0853425419918494,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",21,True,57,uniform,0,30.199337741083
True,1210.0,3.2248979580035666,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",23,True,57,uniform,0,30.199337741083
True,1238.0,3.26586529200722,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",25,True,57,uniform,0,30.199337741083
True,1208.0,3.2040882500004955,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",27,True,57,uniform,0,30.199337741083
True,1194.0,3.1560595409973757,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",29,True,57,uniform,0,30.199337741083
True,1750.0,5.244254125005682,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",1,True,62,uniform,0,31.496031496047245
True,1523.0,4.50084229199274,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",3,True,62,uniform,0,31.496031496047245
True,1625.0,4.827042582997819,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",5,True,62,uniform,0,31.496031496047245
True,1531.0,4.493436874996405,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",7,True,62,uniform,0,31.496031496047245
True,1391.0,4.116215082991403,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",9,True,62,uniform,0,31.496031496047245
True,1313.0,3.907146041005035,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",11,True,62,uniform,0,31.496031496047245
True,1357.0,4.00863883299462,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",13,True,62,uniform,0,31.496031496047245
True,1329.0,3.856185833006748,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",15,True,62,uniform,0,31.496031496047245
True,1244.0,3.611978958011605,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",17,True,62,uniform,0,31.496031496047245
True,1230.0,3.584579207992647,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",19,True,62,uniform,0,31.496031496047245
True,1232.0,3.5506127920089057,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",21,True,62,uniform,0,31.496031496047245
True,1251.0,3.6039544999948703,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",23,True,62,uniform,0,31.496031496047245
True,1304.0,3.773794791995897,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",25,True,62,uniform,0,31.496031496047245
True,1422.0,4.145866000006208,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",27,True,62,uniform,0,31.496031496047245
True,1195.0,3.401200834006886,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",29,True,62,uniform,0,31.496031496047245
True,1195.0,3.4325194589910097,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",31,True,62,uniform,0,31.496031496047245
True,1525.0,5.030629957997007,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",1,True,67,uniform,0,32.7414110874898
True,1352.0,4.302220249999664,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",3,True,67,uniform,0,32.7414110874898
True,1407.0,4.434989792003762,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",5,True,67,uniform,0,32.7414110874898
True,1354.0,4.309145291001187,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",7,True,67,uniform,0,32.7414110874898
True,1402.0,4.41240179099259,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",9,True,67,uniform,0,32.7414110874898
True,1442.0,4.55169212500914,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",11,True,67,uniform,0,32.7414110874898
True,1344.0,4.197281792003196,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",13,True,67,uniform,0,32.7414110874898
True,1317.0,4.104136792011559,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",15,True,67,uniform,0,32.7414110874898
True,1393.0,4.369576625002082,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",17,True,67,uniform,0,32.7414110874898
True,1298.0,4.001492209004937,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",19,True,67,uniform,0,32.7414110874898
True,1256.0,3.8513586659973953,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",21,True,67,uniform,0,32.7414110874898
True,1276.0,3.9651633339963155,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",23,True,67,uniform,0,32.7414110874898
True,1249.0,3.8627405000006547,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",25,True,67,uniform,0,32.7414110874898
True,1293.0,4.023889707998023,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",27,True,67,uniform,0,32.7414110874898
True,1277.0,3.9725541250081733,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",29,True,67,uniform,0,32.7414110874898
True,1277.0,4.0603095419937745,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",31,True,67,uniform,0,32.7414110874898
True,1281.0,3.9578624999994645,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",33,True,67,uniform,0,32.7414110874898
True,1246.0,3.8555440839991206,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",35,True,67,uniform,0,32.7414110874898
True,1533.0,5.3712612919916864,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",1,True,72,uniform,0,33.94112549695428
True,1419.0,4.866962165993755,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",3,True,72,uniform,0,33.94112549695428
True,1393.0,4.778391667001415,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",5,True,72,uniform,0,33.94112549695428
True,1327.0,4.524000290999538,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",7,True,72,uniform,0,33.94112549695428
True,1433.0,4.913357665995136,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",9,True,72,uniform,0,33.94112549695428
True,1399.0,4.762367999996059,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",11,True,72,uniform,0,33.94112549695428
True,1311.0,4.456277666991809,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",13,True,72,uniform,0,33.94112549695428
True,1234.0,4.166051624997635,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",15,True,72,uniform,0,33.94112549695428
True,1195.0,4.013270082999952,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",17,True,72,uniform,0,33.94112549695428
True,1145.0,3.8204981249873526,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",19,True,72,uniform,0,33.94112549695428
True,1141.0,3.8141141249943757,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",21,True,72,uniform,0,33.94112549695428
True,1232.0,4.141997790997266,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",23,True,72,uniform,0,33.94112549695428
True,1118.0,3.7094231670052977,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",25,True,72,uniform,0,33.94112549695428
True,1137.0,3.8006346659967676,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",27,True,72,uniform,0,33.94112549695428
True,1103.0,3.6695535410108278,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",29,True,72,uniform,0,33.94112549695428
True,1110.0,3.713250250002602,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",31,True,72,uniform,0,33.94112549695428
True,1068.0,3.544025041992427,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",33,True,72,uniform,0,33.94112549695428
True,1099.0,3.667876250008703,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",35,True,72,uniform,0,33.94112549695428
True,1113.0,3.7036131249915343,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",37,True,72,uniform,0,33.94112549695428
False,,7.310010290995706,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",1,True,77,uniform,0,35.09985754956849
False,,7.311738999997033,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",3,True,77,uniform,0,35.09985754956849
False,,7.282467541997903,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",5,True,77,uniform,0,35.09985754956849
False,,7.217907458994887,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",7,True,77,uniform,0,35.09985754956849
True,1812.0,6.461320709000574,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",9,True,77,uniform,0,35.09985754956849
False,,7.1854535000020405,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",11,True,77,uniform,0,35.09985754956849
False,,7.196717667000485,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",13,True,77,uniform,0,35.09985754956849
True,1932.0,6.881555459010997,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",15,True,77,uniform,0,35.09985754956849
True,1714.0,6.052419707993977,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",17,True,77,uniform,0,35.09985754956849
True,1723.0,6.148622332999366,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",19,True,77,uniform,0,35.09985754956849
False,,7.161861625005258,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",21,True,77,uniform,0,35.09985754956849
True,1857.0,6.575561082994682,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",23,True,77,uniform,0,35.09985754956849
True,1995.0,7.13001812499715,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",25,True,77,uniform,0,35.09985754956849
True,1944.0,7.0411824170005275,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",27,True,77,uniform,0,35.09985754956849
True,1935.0,7.124787875000038,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",29,True,77,uniform,0,35.09985754956849
True,1963.0,8.081071166001493,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",31,True,77,uniform,0,35.09985754956849
True,1983.0,7.226458082994213,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",33,True,77,uniform,0,35.09985754956849
True,1854.0,6.5423627919954015,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",35,True,77,uniform,0,35.09985754956849
True,1923.0,6.813202833000105,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",37,True,77,uniform,0,35.09985754956849
True,1935.0,6.866923666995717,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",39,True,77,uniform,0,35.09985754956849
True,1849.0,7.311377208010526,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",1,True,82,uniform,0,36.22154055254967
True,1821.0,7.1666011250054,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",3,True,82,uniform,0,36.22154055254967
True,1343.0,5.265619042009348,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",5,True,82,uniform,0,36.22154055254967
True,1360.0,5.275155708994134,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",7,True,82,uniform,0,36.22154055254967
True,1326.0,5.131776374997571,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",9,True,82,uniform,0,36.22154055254967
True,1209.0,4.642198083005496,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",11,True,82,uniform,0,36.22154055254967
True,1283.0,4.912564458994893,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",13,True,82,uniform,0,36.22154055254967
True,1294.0,4.979657000003499,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",15,True,82,uniform,0,36.22154055254967
True,1239.0,4.740956124995137,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",17,True,82,uniform,0,36.22154055254967
True,1217.0,4.645257207987015,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",19,True,82,uniform,0,36.22154055254967
True,1173.0,4.464149958992493,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",21,True,82,uniform,0,36.22154055254967
True,1221.0,4.67283079099434,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",23,True,82,uniform,0,36.22154055254967
True,1228.0,4.666292833004263,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",25,True,82,uniform,0,36.22154055254967
True,1567.0,6.093089374990086,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",27,True,82,uniform,0,36.22154055254967
True,1199.0,4.550219708005898,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",29,True,82,uniform,0,36.22154055254967
True,1187.0,4.502716582996072,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",31,True,82,uniform,0,36.22154055254967
True,1246.0,4.768169624992879,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",33,True,82,uniform,0,36.22154055254967
True,1482.0,5.719470999989426,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",35,True,82,uniform,0,36.22154055254967
True,1360.0,5.19320558400068,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",37,True,82,uniform,0,36.22154055254967
True,1199.0,4.543254499993054,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",39,True,82,uniform,0,36.22154055254967
True,1363.0,5.227301249993616,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",41,True,82,uniform,0,36.22154055254967
True,1194.0,4.501368709010421,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",43,True,82,uniform,0,36.22154055254967
True,1833.0,7.558620499999961,3,2000,none,3,1.0,"[[  0   0]
 [  0 100]
 [100   0]]",1,True,87,uniform,0,37.30951621235526
