Success,Completion Steps,Wall Time (s),Drone Count,max_steps,boundary,clusters,dt,drone_xy,k_nn,conditionally_apply_repulsion,N,spawn_type,seed,success_radius
False,,13.058889666994219,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",63,True,122,uniform,0,44.181444068749045
False,,14.017849915995612,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",1,True,127,uniform,0,45.077710678338576
False,,14.04827437500353,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",3,True,127,uniform,0,45.077710678338576
False,,14.20081762499467,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",5,True,127,uniform,0,45.077710678338576
False,,13.667541207993054,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",7,True,127,uniform,0,45.077710678338576
False,,13.854482665992691,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",9,True,127,uniform,0,45.077710678338576
False,,13.464614583994262,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",11,True,127,uniform,0,45.077710678338576
False,,14.33943958299642,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",13,True,127,uniform,0,45.077710678338576
False,,14.264301458009868,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",15,True,127,uniform,0,45.077710678338576
False,,13.357895459004794,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",17,True,127,uniform,0,45.077710678338576
False,,13.695944166000118,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",19,True,127,uniform,0,45.077710678338576
False,,14.031311749989982,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",21,True,127,uniform,0,45.077710678338576
False,,15.793493666002178,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",23,True,127,uniform,0,45.077710678338576
False,,13.546121959006996,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",25,True,127,uniform,0,45.077710678338576
False,,13.416733000005479,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",27,True,127,uniform,0,45.077710678338576
False,,13.446985541988397,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",29,True,127,uniform,0,45.077710678338576
False,,13.26026162499329,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",31,True,127,uniform,0,45.077710678338576
False,,13.574238208006136,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",33,True,127,uniform,0,45.077710678338576
False,,13.197124083992094,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",35,True,127,uniform,0,45.077710678338576
False,,14.191040374993463,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",37,True,127,uniform,0,45.077710678338576
False,,14.139854499997455,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",39,True,127,uniform,0,45.077710678338576
False,,13.60509725000884,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",41,True,127,uniform,0,45.077710678338576
False,,13.771320750005543,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",43,True,127,uniform,0,45.077710678338576
False,,13.203870500001358,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",45,True,127,uniform,0,45.077710678338576
False,,14.008454625000013,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",47,True,127,uniform,0,45.077710678338576
False,,13.45525408400863,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",49,True,127,uniform,0,45.077710678338576
False,,13.627832709011273,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",51,True,127,uniform,0,45.077710678338576
False,,14.405888375011273,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",53,True,127,uniform,0,45.077710678338576
False,,14.183727791998535,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",55,True,127,uniform,0,45.077710678338576
False,,13.875001374995918,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",57,True,127,uniform,0,45.077710678338576
False,,13.2419595419924,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",59,True,127,uniform,0,45.077710678338576
True,1979.0,13.459649583994178,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",61,True,127,uniform,0,45.077710678338576
False,,13.280936416005716,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",63,True,127,uniform,0,45.077710678338576
False,,13.325948500001687,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",65,True,127,uniform,0,45.077710678338576
False,,13.440926541996305,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",67,True,127,uniform,0,45.077710678338576
False,,14.139649707998615,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",1,True,132,uniform,0,45.95650117230423
False,,14.62899466700037,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",3,True,132,uniform,0,45.95650117230423
False,,14.252952540991828,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",5,True,132,uniform,0,45.95650117230423
False,,14.460736791006639,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",7,True,132,uniform,0,45.95650117230423
False,,14.178841667002416,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",9,True,132,uniform,0,45.95650117230423
False,,14.914717249994283,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",11,True,132,uniform,0,45.95650117230423
False,,14.848645083999145,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",13,True,132,uniform,0,45.95650117230423
False,,14.16289575000701,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",15,True,132,uniform,0,45.95650117230423
False,,14.409980250013177,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",17,True,132,uniform,0,45.95650117230423
False,,13.96793866698863,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",19,True,132,uniform,0,45.95650117230423
False,,14.421558417001506,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",21,True,132,uniform,0,45.95650117230423
False,,14.411549290991388,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",23,True,132,uniform,0,45.95650117230423
False,,14.600512250006432,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",25,True,132,uniform,0,45.95650117230423
False,,15.07326441600162,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",27,True,132,uniform,0,45.95650117230423
False,,15.361684207993676,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",29,True,132,uniform,0,45.95650117230423
False,,14.506498957998701,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",31,True,132,uniform,0,45.95650117230423
False,,14.425290416009375,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",33,True,132,uniform,0,45.95650117230423
False,,14.36135849999846,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",35,True,132,uniform,0,45.95650117230423
False,,14.493702749998192,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",37,True,132,uniform,0,45.95650117230423
False,,14.433238416007953,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",39,True,132,uniform,0,45.95650117230423
False,,14.366644749999978,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",41,True,132,uniform,0,45.95650117230423
False,,14.38626362499781,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",43,True,132,uniform,0,45.95650117230423
False,,14.437961500007077,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",45,True,132,uniform,0,45.95650117230423
False,,14.463498124998296,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",47,True,132,uniform,0,45.95650117230423
False,,14.39287987499847,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",49,True,132,uniform,0,45.95650117230423
False,,14.409144666991779,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",51,True,132,uniform,0,45.95650117230423
False,,14.370695041012368,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",53,True,132,uniform,0,45.95650117230423
False,,14.435409708006773,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",55,True,132,uniform,0,45.95650117230423
False,,14.355332625011215,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",57,True,132,uniform,0,45.95650117230423
False,,14.360491375002312,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",59,True,132,uniform,0,45.95650117230423
False,,14.526818625003216,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",61,True,132,uniform,0,45.95650117230423
False,,14.344700542002101,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",63,True,132,uniform,0,45.95650117230423
False,,14.454933999993955,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",65,True,132,uniform,0,45.95650117230423
False,,14.559979999990901,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",67,True,132,uniform,0,45.95650117230423
False,,14.367892915994162,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",69,True,132,uniform,0,45.95650117230423
False,,15.249095459003001,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",1,True,137,uniform,0,46.8187996428785
False,,15.562684583012015,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",3,True,137,uniform,0,46.8187996428785
False,,15.435612832996412,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",5,True,137,uniform,0,46.8187996428785
False,,15.256439332995797,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",7,True,137,uniform,0,46.8187996428785
False,,15.15007804200286,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",9,True,137,uniform,0,46.8187996428785
False,,15.11805458299932,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",11,True,137,uniform,0,46.8187996428785
False,,15.099392791002174,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",13,True,137,uniform,0,46.8187996428785
False,,15.10198033299821,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",15,True,137,uniform,0,46.8187996428785
False,,15.200440833999892,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",17,True,137,uniform,0,46.8187996428785
False,,15.168485708010849,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",19,True,137,uniform,0,46.8187996428785
False,,15.00335279200226,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",21,True,137,uniform,0,46.8187996428785
False,,14.983638833000441,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",23,True,137,uniform,0,46.8187996428785
False,,14.997355957995751,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",25,True,137,uniform,0,46.8187996428785
False,,15.044597332991543,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",27,True,137,uniform,0,46.8187996428785
False,,14.953734374998021,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",29,True,137,uniform,0,46.8187996428785
False,,14.93873258298845,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",31,True,137,uniform,0,46.8187996428785
False,,14.97727550000127,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",33,True,137,uniform,0,46.8187996428785
False,,15.083974875000422,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",35,True,137,uniform,0,46.8187996428785
False,,15.011755250001443,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",37,True,137,uniform,0,46.8187996428785
False,,14.956937041992205,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",39,True,137,uniform,0,46.8187996428785
False,,14.91193062500679,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",41,True,137,uniform,0,46.8187996428785
False,,14.988128833007067,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",43,True,137,uniform,0,46.8187996428785
False,,14.904057833002298,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",45,True,137,uniform,0,46.8187996428785
False,,14.853000542003429,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",47,True,137,uniform,0,46.8187996428785
False,,14.954340249998495,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",49,True,137,uniform,0,46.8187996428785
False,,14.928692625006079,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",51,True,137,uniform,0,46.8187996428785
False,,14.911556250008289,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",53,True,137,uniform,0,46.8187996428785
False,,14.910127042006934,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",55,True,137,uniform,0,46.8187996428785
False,,14.928920417005429,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",57,True,137,uniform,0,46.8187996428785
False,,14.896926250003162,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",59,True,137,uniform,0,46.8187996428785
False,,14.885018208995461,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",61,True,137,uniform,0,46.8187996428785
False,,14.854051542002708,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",63,True,137,uniform,0,46.8187996428785
False,,14.902326625000569,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",65,True,137,uniform,0,46.8187996428785
False,,14.92551091700443,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",67,True,137,uniform,0,46.8187996428785
False,,14.831985958007863,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",69,True,137,uniform,0,46.8187996428785
False,,14.825797541998327,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",71,True,137,uniform,0,46.8187996428785
False,,15.75292908299889,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",1,True,142,uniform,0,47.66550115125194
False,,15.938747874999535,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",3,True,142,uniform,0,47.66550115125194
False,,15.90536783299467,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",5,True,142,uniform,0,47.66550115125194
False,,15.81005029201333,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",7,True,142,uniform,0,47.66550115125194
False,,15.79351050000696,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",9,True,142,uniform,0,47.66550115125194
False,,15.8051932919916,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",11,True,142,uniform,0,47.66550115125194
False,,15.611015958987991,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",13,True,142,uniform,0,47.66550115125194
False,,15.206723915995099,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",15,True,142,uniform,0,47.66550115125194
False,,15.731290832991363,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",17,True,142,uniform,0,47.66550115125194
False,,15.077604624995729,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",19,True,142,uniform,0,47.66550115125194
False,,15.470128500004648,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",21,True,142,uniform,0,47.66550115125194
False,,15.015177458000835,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",23,True,142,uniform,0,47.66550115125194
False,,15.464199583002483,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",25,True,142,uniform,0,47.66550115125194
False,,14.979863749991637,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",27,True,142,uniform,0,47.66550115125194
False,,15.441176708001876,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",29,True,142,uniform,0,47.66550115125194
False,,14.998179417001666,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",31,True,142,uniform,0,47.66550115125194
False,,15.221172208010103,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",33,True,142,uniform,0,47.66550115125194
False,,15.16149516600126,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",35,True,142,uniform,0,47.66550115125194
False,,14.935311541994452,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",37,True,142,uniform,0,47.66550115125194
False,,14.994653166999342,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",39,True,142,uniform,0,47.66550115125194
False,,15.07805433300382,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",41,True,142,uniform,0,47.66550115125194
False,,15.18707808299223,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",43,True,142,uniform,0,47.66550115125194
False,,14.938072666001972,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",45,True,142,uniform,0,47.66550115125194
False,,15.056315666995943,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",47,True,142,uniform,0,47.66550115125194
False,,15.090540458011674,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",49,True,142,uniform,0,47.66550115125194
False,,13.691639041993767,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",51,True,142,uniform,0,47.66550115125194
False,,13.551298167003551,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",53,True,142,uniform,0,47.66550115125194
False,,13.814705708995461,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",55,True,142,uniform,0,47.66550115125194
False,,14.276090999992448,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",57,True,142,uniform,0,47.66550115125194
False,,13.738037250004709,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",59,True,142,uniform,0,47.66550115125194
False,,14.078638208011398,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",61,True,142,uniform,0,47.66550115125194
False,,13.79290695801319,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",63,True,142,uniform,0,47.66550115125194
False,,13.978449540998554,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",65,True,142,uniform,0,47.66550115125194
False,,14.63853383398964,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",67,True,142,uniform,0,47.66550115125194
False,,14.475225958012743,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",69,True,142,uniform,0,47.66550115125194
False,,15.251930458005518,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",71,True,142,uniform,0,47.66550115125194
False,,14.891440791005152,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",73,True,142,uniform,0,47.66550115125194
False,,15.37450216599973,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",75,True,142,uniform,0,47.66550115125194
False,,16.39529775000119,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",1,True,147,uniform,0,48.49742261192856
False,,15.143168832990341,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",3,True,147,uniform,0,48.49742261192856
False,,15.393312167012482,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",5,True,147,uniform,0,48.49742261192856
False,,17.43259525000758,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",7,True,147,uniform,0,48.49742261192856
False,,16.705307957992773,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",9,True,147,uniform,0,48.49742261192856
False,,16.403778708001482,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",11,True,147,uniform,0,48.49742261192856
False,,16.64346383299562,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",13,True,147,uniform,0,48.49742261192856
False,,16.39876304200152,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",15,True,147,uniform,0,48.49742261192856
False,,17.180262207999476,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",17,True,147,uniform,0,48.49742261192856
False,,16.24278200000117,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",19,True,147,uniform,0,48.49742261192856
False,,16.19983337499434,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",21,True,147,uniform,0,48.49742261192856
False,,16.185246875000303,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",23,True,147,uniform,0,48.49742261192856
False,,16.213465250009904,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",25,True,147,uniform,0,48.49742261192856
False,,16.230960791988764,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",27,True,147,uniform,0,48.49742261192856
False,,16.1869592909934,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",29,True,147,uniform,0,48.49742261192856
False,,16.13390666700434,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",31,True,147,uniform,0,48.49742261192856
False,,16.866187000006903,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",33,True,147,uniform,0,48.49742261192856
False,,17.278472374993726,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",35,True,147,uniform,0,48.49742261192856
False,,18.419675166995148,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",37,True,147,uniform,0,48.49742261192856
False,,17.79861820899532,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",39,True,147,uniform,0,48.49742261192856
False,,16.94258883400471,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",41,True,147,uniform,0,48.49742261192856
False,,16.401658500006306,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",43,True,147,uniform,0,48.49742261192856
False,,17.173382833003416,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",45,True,147,uniform,0,48.49742261192856
False,,17.289900499992655,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",47,True,147,uniform,0,48.49742261192856
False,,17.420046041996102,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",49,True,147,uniform,0,48.49742261192856
False,,16.489139249999425,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",51,True,147,uniform,0,48.49742261192856
False,,17.193048332992475,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",53,True,147,uniform,0,48.49742261192856
False,,16.510877124994295,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",55,True,147,uniform,0,48.49742261192856
False,,16.910546500002965,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",57,True,147,uniform,0,48.49742261192856
False,,17.03135174998897,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",59,True,147,uniform,0,48.49742261192856
False,,16.21953662499436,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",61,True,147,uniform,0,48.49742261192856
False,,16.335278750004363,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",63,True,147,uniform,0,48.49742261192856
False,,17.591818417000468,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",65,True,147,uniform,0,48.49742261192856
False,,16.608882207990973,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",67,True,147,uniform,0,48.49742261192856
False,,16.78272274999472,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",69,True,147,uniform,0,48.49742261192856
False,,16.713386584000546,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",71,True,147,uniform,0,48.49742261192856
False,,16.516561582990107,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",73,True,147,uniform,0,48.49742261192856
False,,16.622161666993634,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",75,True,147,uniform,0,48.49742261192856
False,,16.741278500005137,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",77,True,147,uniform,0,48.49742261192856
False,,0.6257311670051422,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",1,True,2,uniform,1,5.656854249492381
False,,1.1967547910026042,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",1,True,7,uniform,1,10.583005244258363
True,1079.0,0.6018442079948727,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",3,True,7,uniform,1,10.583005244258363
False,,1.6713937500026077,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",1,True,12,uniform,1,13.856406460551018
False,,1.6641661670000758,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",3,True,12,uniform,1,13.856406460551018
True,1306.0,1.08793391600193,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",5,True,12,uniform,1,13.856406460551018
False,,2.241490957996575,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",1,True,17,uniform,1,16.492422502470642
False,,2.1419917919993168,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",3,True,17,uniform,1,16.492422502470642
False,,2.1365249999944353,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",5,True,17,uniform,1,16.492422502470642
False,,2.02406629199686,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",7,True,17,uniform,1,16.492422502470642
True,1433.0,1.5248728330043377,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",9,True,17,uniform,1,16.492422502470642
False,,2.6986068330006674,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",1,True,22,uniform,1,18.76166303929372
False,,2.6328205419995356,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",3,True,22,uniform,1,18.76166303929372
True,1879.0,2.448525833009626,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",5,True,22,uniform,1,18.76166303929372
True,1844.0,2.404132292009308,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",7,True,22,uniform,1,18.76166303929372
True,1815.0,2.240289291992667,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",9,True,22,uniform,1,18.76166303929372
True,1826.0,2.366173249989515,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",11,True,22,uniform,1,18.76166303929372
False,,3.2171132500079693,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",1,True,27,uniform,1,20.784609690826528
False,,3.2143208750057966,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",3,True,27,uniform,1,20.784609690826528
True,1995.0,3.173877834007726,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",5,True,27,uniform,1,20.784609690826528
True,1995.0,3.1022294580034213,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",7,True,27,uniform,1,20.784609690826528
True,1849.0,2.959581540999352,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",9,True,27,uniform,1,20.784609690826528
True,1837.0,2.7886508329975186,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",11,True,27,uniform,1,20.784609690826528
True,1865.0,2.8490210000018124,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",13,True,27,uniform,1,20.784609690826528
False,,3.910229666988016,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",1,True,32,uniform,1,22.627416997969522
True,1775.0,3.6191201670008013,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",3,True,32,uniform,1,22.627416997969522
True,1867.0,3.6149164579983335,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",5,True,32,uniform,1,22.627416997969522
True,1568.0,2.9450975000072503,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",7,True,32,uniform,1,22.627416997969522
True,1422.0,2.6108231670077657,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",9,True,32,uniform,1,22.627416997969522
True,1495.0,2.794822958006989,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",11,True,32,uniform,1,22.627416997969522
True,1492.0,2.864088125003036,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",13,True,32,uniform,1,22.627416997969522
True,1407.0,2.612838583008852,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",15,True,32,uniform,1,22.627416997969522
False,,4.447538624997833,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",1,True,37,uniform,1,24.331050121192877
True,1951.0,4.171940041997004,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",3,True,37,uniform,1,24.331050121192877
True,1514.0,3.2703042089997325,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",5,True,37,uniform,1,24.331050121192877
True,1522.0,3.261506875001942,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",7,True,37,uniform,1,24.331050121192877
True,1753.0,3.7469615419977345,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",9,True,37,uniform,1,24.331050121192877
True,1574.0,3.3636292909941403,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",11,True,37,uniform,1,24.331050121192877
True,1510.0,3.310472249999293,2,2000,none,3,1.0,"[[  0   0]
 [  0 100]]",13,True,37,uniform,1,24.331050121192877
