Success,Completion Steps,Wall Time (s),Drone Count,max_steps,boundary,clusters,dt,drone_xy,k_nn,conditionally_apply_repulsion,N,spawn_type,seed,success_radius
False,,4.078431082991301,1,2000,none,3,1.0,[[0 0]],19,False,42,uniform,0,25.92296279363144
False,,3.9141367499978514,1,2000,none,3,1.0,[[0 0]],21,False,42,uniform,0,25.92296279363144
False,,4.506989999994403,1,2000,none,3,1.0,[[0 0]],1,False,47,uniform,0,27.422618401604176
False,,4.374354667001171,1,2000,none,3,1.0,[[0 0]],3,False,47,uniform,0,27.422618401604176
False,,4.334146541994414,1,2000,none,3,1.0,[[0 0]],5,False,47,uniform,0,27.422618401604176
False,,4.264476584008662,1,2000,none,3,1.0,[[0 0]],7,False,47,uniform,0,27.422618401604176
False,,4.25730354199186,1,2000,none,3,1.0,[[0 0]],9,False,47,uniform,0,27.422618401604176
False,,4.249794875009684,1,2000,none,3,1.0,[[0 0]],11,False,47,uniform,0,27.422618401604176
False,,4.22502091700153,1,2000,none,3,1.0,[[0 0]],13,False,47,uniform,0,27.422618401604176
False,,4.311782000004314,1,2000,none,3,1.0,[[0 0]],15,False,47,uniform,0,27.422618401604176
False,,4.2403800830070395,1,2000,none,3,1.0,[[0 0]],17,False,47,uniform,0,27.422618401604176
False,,4.266312250008923,1,2000,none,3,1.0,[[0 0]],19,False,47,uniform,0,27.422618401604176
False,,4.240826916997321,1,2000,none,3,1.0,[[0 0]],21,False,47,uniform,0,27.422618401604176
False,,4.3403642080083955,1,2000,none,3,1.0,[[0 0]],23,False,47,uniform,0,27.422618401604176
False,,4.918777457991382,1,2000,none,3,1.0,[[0 0]],1,False,52,uniform,0,28.844410203711913
False,,4.992190749995643,1,2000,none,3,1.0,[[0 0]],3,False,52,uniform,0,28.844410203711913
False,,4.942464209001628,1,2000,none,3,1.0,[[0 0]],5,False,52,uniform,0,28.844410203711913
False,,4.813845124997897,1,2000,none,3,1.0,[[0 0]],7,False,52,uniform,0,28.844410203711913
False,,4.839334999996936,1,2000,none,3,1.0,[[0 0]],9,False,52,uniform,0,28.844410203711913
False,,5.0044290000078036,1,2000,none,3,1.0,[[0 0]],11,False,52,uniform,0,28.844410203711913
False,,4.880502792002517,1,2000,none,3,1.0,[[0 0]],13,False,52,uniform,0,28.844410203711913
False,,4.882470625001588,1,2000,none,3,1.0,[[0 0]],15,False,52,uniform,0,28.844410203711913
False,,4.883586041003582,1,2000,none,3,1.0,[[0 0]],17,False,52,uniform,0,28.844410203711913
False,,4.800369832999422,1,2000,none,3,1.0,[[0 0]],19,False,52,uniform,0,28.844410203711913
False,,4.831822624997585,1,2000,none,3,1.0,[[0 0]],21,False,52,uniform,0,28.844410203711913
False,,4.980516958006774,1,2000,none,3,1.0,[[0 0]],23,False,52,uniform,0,28.844410203711913
False,,5.254488165999646,1,2000,none,3,1.0,[[0 0]],25,False,52,uniform,0,28.844410203711913
False,,5.080519334005658,1,2000,none,3,1.0,[[0 0]],27,False,52,uniform,0,28.844410203711913
False,,5.876555666996865,1,2000,none,3,1.0,[[0 0]],1,False,57,uniform,0,30.199337741083
False,,5.438348958006827,1,2000,none,3,1.0,[[0 0]],3,False,57,uniform,0,30.199337741083
False,,5.342221625003731,1,2000,none,3,1.0,[[0 0]],5,False,57,uniform,0,30.199337741083
False,,5.221655583009124,1,2000,none,3,1.0,[[0 0]],7,False,57,uniform,0,30.199337741083
False,,5.312382499992964,1,2000,none,3,1.0,[[0 0]],9,False,57,uniform,0,30.199337741083
False,,5.2516377919964725,1,2000,none,3,1.0,[[0 0]],11,False,57,uniform,0,30.199337741083
False,,5.240848333996837,1,2000,none,3,1.0,[[0 0]],13,False,57,uniform,0,30.199337741083
False,,5.433890083004371,1,2000,none,3,1.0,[[0 0]],15,False,57,uniform,0,30.199337741083
False,,5.3048122089967364,1,2000,none,3,1.0,[[0 0]],17,False,57,uniform,0,30.199337741083
False,,5.217432207995444,1,2000,none,3,1.0,[[0 0]],19,False,57,uniform,0,30.199337741083
False,,5.117461250003544,1,2000,none,3,1.0,[[0 0]],21,False,57,uniform,0,30.199337741083
False,,5.1324207080033375,1,2000,none,3,1.0,[[0 0]],23,False,57,uniform,0,30.199337741083
False,,5.023282334004762,1,2000,none,3,1.0,[[0 0]],25,False,57,uniform,0,30.199337741083
False,,5.1260473750007804,1,2000,none,3,1.0,[[0 0]],27,False,57,uniform,0,30.199337741083
False,,5.092966208001599,1,2000,none,3,1.0,[[0 0]],29,False,57,uniform,0,30.199337741083
False,,6.035985167007311,1,2000,none,3,1.0,[[0 0]],1,False,62,uniform,0,31.496031496047245
False,,5.719932334002806,1,2000,none,3,1.0,[[0 0]],3,False,62,uniform,0,31.496031496047245
False,,5.922099290997721,1,2000,none,3,1.0,[[0 0]],5,False,62,uniform,0,31.496031496047245
False,,5.659784041999956,1,2000,none,3,1.0,[[0 0]],7,False,62,uniform,0,31.496031496047245
False,,5.748500999994576,1,2000,none,3,1.0,[[0 0]],9,False,62,uniform,0,31.496031496047245
False,,5.690333250007825,1,2000,none,3,1.0,[[0 0]],11,False,62,uniform,0,31.496031496047245
False,,5.699447749997489,1,2000,none,3,1.0,[[0 0]],13,False,62,uniform,0,31.496031496047245
False,,5.552239666008973,1,2000,none,3,1.0,[[0 0]],15,False,62,uniform,0,31.496031496047245
False,,5.600229957999545,1,2000,none,3,1.0,[[0 0]],17,False,62,uniform,0,31.496031496047245
False,,5.883168707994628,1,2000,none,3,1.0,[[0 0]],19,False,62,uniform,0,31.496031496047245
False,,5.790942833002191,1,2000,none,3,1.0,[[0 0]],21,False,62,uniform,0,31.496031496047245
False,,5.568048083005124,1,2000,none,3,1.0,[[0 0]],23,False,62,uniform,0,31.496031496047245
False,,5.588752458003,1,2000,none,3,1.0,[[0 0]],25,False,62,uniform,0,31.496031496047245
False,,5.582370916992659,1,2000,none,3,1.0,[[0 0]],27,False,62,uniform,0,31.496031496047245
False,,5.705644958012272,1,2000,none,3,1.0,[[0 0]],29,False,62,uniform,0,31.496031496047245
False,,5.572712499997579,1,2000,none,3,1.0,[[0 0]],31,False,62,uniform,0,31.496031496047245
False,,6.431715916987741,1,2000,none,3,1.0,[[0 0]],1,False,67,uniform,0,32.7414110874898
False,,6.316018625002471,1,2000,none,3,1.0,[[0 0]],3,False,67,uniform,0,32.7414110874898
